country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,new_cases_reported,vaccination_indicator,cases_per_100k,cases_per_100k_7d
Japan,2021-02-12,413154.0,1403.0,1685.5714,3305.296,11.224216,13.484832,6774.0,96.0,91.28571,54.193047,0.76801485,0.73029983,,,,,,,,,,,,,49.54,0.5859,7041183.0,56650.0,56.505,0.455,48965.0,0.393,3.8231354,26.355444,,,,,,,,,,,,,,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.122421685186958,1.348483195552481
Japan,2021-02-13,414472.0,1318.0,1576.7142,3315.84,10.544204,12.613958,6849.0,75.0,86.57143,54.79306,0.6000116,0.6925848,,,,,,,,,,,,,49.54,0.631,7071403.0,30220.0,56.747,0.243,48561.0,0.39,3.6578453,27.511406,,,,,,,,,,,,,,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.0544203714015754,1.26139579873826
Japan,2021-02-14,415782.0,1310.0,1541.7142,3326.3203,10.480203,12.333953,6912.0,63.0,82.0,55.29707,0.5040097,0.65601265,,,,,,,,,,,,,49.54,0.7029,7086119.0,14716.0,56.865,0.118,48065.0,0.386,3.533591,28.461485,,,,,,,,,,,,,,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.0480202477511864,1.2333952577678087
Japan,2021-02-15,417765.0,1983.0,1571.2858,3342.1846,15.864306,12.570529,6952.0,40.0,79.57143,55.617073,0.3200062,0.63658375,,,,,,,,,,,,,49.54,0.7378,7144540.0,58421.0,57.334,0.469,48054.0,0.386,3.4172564,29.332607,,,,,,,,,,,,,,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.5864306498401548,1.257052857689782
Japan,2021-02-16,419015.0,1250.0,1547.0,3352.1848,10.000194,12.376239,7015.0,63.0,77.0,56.121086,0.5040097,0.6160119,,,,,,,,,,,,,49.54,0.7399,7204389.0,59849.0,57.814,0.48,45439.0,0.365,3.3776298,29.648724,,,,,,,,,,,,,,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.0000193203732697,1.2376239108939584
Japan,2021-02-17,420408.0,1393.0,1485.1428,3363.329,11.144216,11.881372,7102.0,87.0,77.85714,56.817097,0.69601345,0.6228692,,,,,9575.0,77.248,,,1020.0,8.229,,,49.54,0.7347,7265527.0,61138.0,58.305,0.491,44837.0,0.36,3.3484817,29.898981,125.0,125.0,0.0,0.0,,,0.00010000193,0.00010000193,0.0,0.0,,,,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.1144215306239718,1.1881372405257726
Japan,2021-02-18,421967.0,1559.0,1459.4286,3375.8013,12.472241,11.675654,7196.0,94.0,74.0,57.56911,0.7520145,0.59201145,,,,,,,,,,,,,49.54,0.7373,7320031.0,54504.0,58.742,0.437,47928.0,0.385,3.2755132,30.572891,611.0,611.0,0.0,0.0,486.0,486.0,0.0004888094,0.0004888094,0.0,0.0,3.888075,486.0,0.0003888075,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.2472240963695418,1.1675654145066654
Japan,2021-02-19,423311.0,1344.0,1451.0,3386.5535,10.752208,11.608224,7274.0,78.0,71.42857,58.193123,0.62401205,0.5714396,,,,,,,,,,,,,49.54,0.7307,7394986.0,74955.0,59.344,0.602,50543.0,0.406,3.193859,31.399137,5039.0,5039.0,0.0,0.0,4428.0,2457.0,0.0040312777,0.0040312777,0.0,0.0,19.65638,2457.0,0.001965638,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,1.0752207732653396,1.1608224270892913
Japan,2021-02-20,424507.0,1196.0,1433.5714,3396.1216,9.568185,11.468793,7333.0,59.0,69.14286,58.665134,0.47200912,0.5531535,,,,,,,,,,,,,49.54,0.7326,7426565.0,31579.0,59.597,0.253,50737.0,0.407,3.1336622,32.055305,,,,,,2404.111,,,,,19.233261,2404.111,0.001923326,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.9568184857331443,1.1468793005652298
Japan,2021-02-21,425597.0,1090.0,1402.1428,3404.8418,8.720168,11.21736,7417.0,84.0,72.14286,59.337147,0.672013,0.577154,,,,,,,,,,,,,49.54,0.7472,7441248.0,14683.0,59.715,0.118,50733.0,0.407,3.0702634,32.770466,,,,,,2377.6667,,,,,19.0217,2377.6667,0.0019021701,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.8720168473654911,1.1217359576529877
Japan,2021-02-22,426456.0,859.0,1241.5714,3411.7139,6.872133,9.932763,7474.0,57.0,74.57143,59.793156,0.45600882,0.59658295,,,,,,,,,,,,,49.54,0.7595,7495428.0,54180.0,60.15,0.435,50127.0,0.402,2.9569802,34.169216,11934.0,11934.0,0.0,0.0,,2361.8,0.009547384,0.009547384,0.0,0.0,18.894766,2361.8,0.0018894766,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.6872132769605109,0.9932763329558956
Japan,2021-02-23,427467.0,1011.0,1207.4286,3419.802,8.088157,9.6596155,7529.0,55.0,73.42857,60.233162,0.4400085,0.5874399,,,,,,,,,,,,,49.54,0.7417,7513752.0,18324.0,60.297,0.147,44195.0,0.355,2.8609064,35.202106,,,,,,2464.3333,,,,,19.715048,2464.3333,0.0019715047,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.8088156263179005,0.9659615195194143
Japan,2021-02-24,428553.0,1086.0,1163.5714,3428.4902,8.688168,9.308751,7584.0,55.0,68.85714,60.673172,0.4400085,0.5508678,,,,,8032.0,64.799,,,820.0,6.615,,,49.54,0.6929,7568454.0,54702.0,60.736,0.439,43275.0,0.347,2.7718306,36.202274,17888.0,17888.0,0.0,0.0,,2537.5715,0.014310677,0.014310677,0.0,0.0,20.300964,2537.5715,0.0020300962,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.8688167855402966,0.9308751273646035
Japan,2021-02-25,429472.0,919.0,1072.1428,3435.8423,7.352142,8.577309,7647.0,63.0,64.42857,61.17718,0.5040097,0.51543856,,,,,,,,,,,,,49.54,0.7264,7627688.0,59234.0,61.211,0.475,43951.0,0.353,2.6853108,37.36704,21896.0,21896.0,0.0,0.0,4008.0,3040.7144,0.017517138,0.017517138,0.0,0.0,24.326183,3040.7144,0.0024326185,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.7352142043384278,0.8577308570744444
Japan,2021-02-26,430539.0,1067.0,1032.5714,3444.3787,8.536165,8.260731,7722.0,75.0,64.0,61.777195,0.6000116,0.5120099,,,,,,,,,,,,,49.54,0.7891,7685552.0,57864.0,61.676,0.464,41509.0,0.333,2.6305623,38.13367,28530.0,28530.0,0.0,0.0,6634.0,3355.8572,0.02282444,0.02282444,0.0,0.0,26.847376,3355.8572,0.0026847376,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.8536164918706228,0.8260731025894847
Japan,2021-02-27,431740.0,1201.0,1033.2858,3453.9868,9.608186,8.266445,7807.0,85.0,67.71429,62.457207,0.6800131,0.54172474,,,,,,,,,,,,,50.93,0.8609,7714748.0,29196.0,61.91,0.234,41169.0,0.33,2.585472,38.769497,,,,,,3182.524,,,,,25.460682,3182.524,0.0025460683,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.9608185630146374,0.8266445422011267
Japan,2021-02-28,432773.0,1033.0,1025.1428,3462.251,8.264159,8.201302,7860.0,53.0,63.285713,62.881214,0.4240082,0.5062955,-4.467893,-2.0979989,-35238.203,-282.7822,,,,,,,,,50.93,0.8881,7734523.0,19775.0,62.069,0.159,41896.0,0.336,2.5402017,39.43892,,,,,,3009.1904,,,,,24.07399,3009.1904,0.002407399,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.8264159663564701,0.8201301306284093
Japan,2021-03-01,433504.0,731.0,1006.8571,3468.099,5.848113,8.055013,7887.0,27.0,59.0,63.097218,0.21600418,0.47200912,,,,,,,,,,,,,48.15,0.8996,7794613.0,60090.0,62.551,0.482,42741.0,0.343,2.5228968,39.735504,31785.0,31785.0,0.0,0.0,,2835.8572,0.02542849,0.02542849,0.0,0.0,22.687296,2835.8572,0.0022687295,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.584811298554288,0.8055012765703776
Japan,2021-03-02,434356.0,852.0,984.1429,3474.915,6.8161316,7.873295,7933.0,46.0,57.714287,63.465225,0.36800712,0.4617232,,,,,,,,,,,,,48.15,0.8878,7876937.0,82324.0,63.211,0.661,51884.0,0.416,2.4035776,42.03799,34772.0,34772.0,0.0,0.0,2987.0,2837.2856,0.027818138,0.027818138,0.0,0.0,22.698725,2837.2856,0.0022698725,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.6816131687664206,0.7873294969201662
Japan,2021-03-03,435548.0,1192.0,999.2857,3484.4514,9.536184,7.99444,7984.0,51.0,57.142857,63.873234,0.4080079,0.45715168,,,,,6683.0,53.916,,,739.0,5.962,,,48.15,0.9207,7907105.0,30168.0,63.454,0.242,48379.0,0.388,2.3145423,43.64114,37303.0,37303.0,0.0,0.0,2531.0,2773.5715,0.029842976,0.029842976,0.0,0.0,22.189,2773.5715,0.0022189,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.9536184239079499,0.7994440166869738
Japan,2021-03-04,436728.0,1180.0,1036.5714,3493.8916,9.440183,8.292731,8052.0,68.0,57.857143,64.417244,0.5440105,0.4628661,,,,,,,,,,,,,48.15,0.9239,7975961.0,68856.0,64.006,0.553,49753.0,0.399,2.2636893,44.64172,39174.0,39174.0,0.0,0.0,1871.0,2468.2856,0.031339806,0.031339806,0.0,0.0,19.746668,2468.2856,0.0019746667,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.9440182384323665,0.8292731644146792
Japan,2021-03-05,437892.0,1164.0,1050.4286,3503.2036,9.31218,8.403591,8119.0,67.0,56.714287,64.953255,0.5360104,0.45372304,,,,,,,,,,,,,48.15,0.9338,8021114.0,45153.0,64.368,0.362,47937.0,0.385,2.2213585,45.418293,46469.0,46469.0,0.0,0.0,7295.0,2562.7144,0.03717592,0.03717592,0.0,0.0,20.50211,2562.7144,0.002050211,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.9312179911315887,0.8403590928805315
Japan,2021-03-06,438956.0,1064.0,1030.8572,3511.7158,8.512164,8.247017,8178.0,59.0,53.0,65.42526,0.47200912,0.4240082,,,,,,,,,,,,,45.37,0.9388,8052172.0,31058.0,64.618,0.249,48203.0,0.387,2.1683173,46.406483,,,,,,3566.1428,,,,,28.529694,3566.1428,0.0028529693,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.851216445501727,0.8247016475215443
Japan,2021-03-07,439992.0,1036.0,1031.2858,3520.004,8.28816,8.250445,8227.0,49.0,52.42857,65.81727,0.39200756,0.41943666,,,,,,,,,,,,,45.37,0.9885,8066581.0,14409.0,64.733,0.116,47437.0,0.381,2.1293368,47.139263,,,,,,4569.5713,,,,,36.557278,4569.5713,0.0036557277,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.8288160127253658,0.8250445112885296
Japan,2021-03-08,440671.0,679.0,1023.8571,3525.436,5.432105,8.191015,8253.0,26.0,52.285713,66.025276,0.20800401,0.4182938,,,,,,,,,,,,,45.37,0.9983,8134498.0,67917.0,65.278,0.545,48555.0,0.39,2.094042,47.84979,70796.0,70796.0,0.0,0.0,,5573.0,0.056637894,0.056637894,0.0,0.0,44.58486,5573.0,0.004458486,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.54321049482676,0.8191015393274542
Japan,2021-03-09,441729.0,1058.0,1053.2858,3533.9004,8.464164,8.426449,8299.0,46.0,52.285713,66.39328,0.36800712,0.4182938,,,,,,,,,,,,,45.37,1.0403,8174735.0,40237.0,65.601,0.323,42543.0,0.341,2.1767564,46.08847,107558.0,107558.0,0.0,0.0,36762.0,10398.0,0.08604806,0.08604806,0.0,0.0,83.18561,10398.0,0.008318561,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0,0.8464163527639353,0.8426448513270991
Japan,2021-03-10,443001.0,1272.0,1064.7142,3544.0764,10.176197,8.517879,8353.0,54.0,52.714287,66.825294,0.43200836,0.42172244,,,,,5947.0,47.978,,,659.0,5.317,,,45.37,1.048,8234887.0,60152.0,66.084,0.483,46826.0,0.376,2.2065036,45.455082,148950.0,148915.0,35.0,0.0,41392.0,15949.571,0.1191623,0.1191343,2.800054e-05,0.0,127.59904,15944.571,0.012755903,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,2.800054e-05,1.0176196604118393,0.8517878851133689
Japan,2021-03-11,444289.0,1288.0,1080.1428,3554.3806,10.304199,8.64131,8402.0,49.0,50.0,67.2173,0.39200756,0.40000772,,,,,,,,,,,,,45.37,1.0557,8291738.0,56851.0,66.54,0.456,45111.0,0.362,2.2509289,44.56455,181184.0,180741.0,443.0,0.0,32234.0,20287.143,0.14495,0.1445956,0.00035440686,0.0,162.30028,20223.857,0.016179398,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.00035440686,1.0304199077126168,0.8641309807248333
Japan,2021-03-12,445585.0,1296.0,1099.0,3564.7488,10.3682,8.79217,8451.0,49.0,47.42857,67.60931,0.39200756,0.3794359,,,,,,,,,,,,,45.37,1.0521,8347300.0,55562.0,66.986,0.446,46598.0,0.374,2.2748148,44.102364,230542.0,227194.0,3348.0,0.0,49358.0,26296.143,0.18443717,0.18175872,0.0026784518,0.0,210.37321,25817.857,0.020654684,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0026784518,1.036820031363006,0.8792169864721787
Japan,2021-03-13,446873.0,1288.0,1131.0,3575.053,10.304199,9.048175,8509.0,58.0,47.285713,68.07332,0.46400896,0.37829304,,,,,,,,,,,,,42.59,1.0475,8378595.0,31295.0,67.237,0.251,46632.0,0.374,2.3157861,43.312458,,,,,,27982.143,,,,,223.86147,27288.191,0.021830974,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0038862083999999996,1.0304199077126168,0.9048174810737343
Japan,2021-03-14,447906.0,1033.0,1130.5714,3583.3171,8.264159,9.044746,8560.0,51.0,47.57143,68.48132,0.4080079,0.3805788,,,,,,,,,,,,,42.59,1.0299,8395861.0,17266.0,67.376,0.139,47040.0,0.377,2.3485594,42.685223,,,,,,29668.143,,,,,237.34973,28758.523,0.023007264,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.005093965,0.8264159663564701,0.9044746173067492
Japan,2021-03-15,448688.0,782.0,1145.2858,3589.5732,6.2561207,9.162463,8590.0,30.0,48.142857,68.72133,0.24000464,0.38515028,,,,,,,,,,,,,42.59,1.0479,8445731.0,49870.0,67.776,0.4,44462.0,0.357,2.4153054,41.456387,290275.0,282398.0,7877.0,0.0,,31354.143,0.23222448,0.22592276,0.0063017216,0.0,250.83798,30228.857,0.024183553,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0063017216,0.6256120868255175,0.9162462733065718
Japan,2021-03-16,449713.0,1025.0,1140.5714,3597.7734,8.200158,9.124747,8622.0,32.0,46.142857,68.97733,0.25600496,0.36914998,,,,,,,,,,,,,42.59,1.0783,8493507.0,47776.0,68.159,0.383,45539.0,0.365,2.419418,41.390064,359191.0,349844.0,9347.0,0.0,68916.0,35947.57,0.28735834,0.2798806,0.0074777445,0.0,287.58612,34612.285,0.027690364,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.0074777445,0.820015842706081,0.9124747718697354
Japan,2021-03-17,451186.0,1473.0,1169.2858,3609.5576,11.784227,9.354466,8678.0,56.0,46.42857,69.42534,0.44800866,0.37143576,,,,,5895.0,47.559,,,609.0,4.913,,,42.59,1.1236,8578426.0,84919.0,68.841,0.681,49077.0,0.394,2.434959,41.10319,437485.0,423196.0,14289.0,0.0,78294.0,41219.285,0.34999475,0.33856335,0.011431421,0.0,329.76065,39183.0,0.031347007,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.011431421,1.1784227671278609,0.9354466442577384
Japan,2021-03-18,452702.0,1516.0,1201.8572,3621.686,12.128234,9.615043,8717.0,39.0,45.0,69.73735,0.31200603,0.36000696,,,,,,,,,,,,,42.59,1.1371,8633325.0,54899.0,69.281,0.441,48798.0,0.392,2.4447463,40.937225,508702.0,490413.0,18289.0,0.0,71217.0,46788.285,0.40696946,0.39233798,0.014631483,0.0,374.3135,44238.855,0.03539177,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.014631483,1.2128234317487014,0.9615042905486076
Japan,2021-03-19,454158.0,1456.0,1224.7142,3633.3342,11.648225,9.797904,8758.0,41.0,43.857143,70.06535,0.32800633,0.35086393,,,,,,,,,,,,,42.59,1.1281,8704626.0,71301.0,69.854,0.572,51047.0,0.41,2.4505634,40.834423,578835.0,553454.0,25381.0,0.0,70133.0,49756.145,0.46307695,0.44277176,0.020305192,0.0,398.05682,46608.57,0.037287578,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.020305192,1.1648225043707845,0.9797903581211475
Japan,2021-03-20,455638.0,1480.0,1252.1428,3645.1743,11.840229,10.017337,8790.0,32.0,40.142857,70.32136,0.25600496,0.32114905,,,,,,,,,,,,,42.59,1.1168,8735284.0,30658.0,70.1,0.246,50956.0,0.409,2.4551246,40.75789,,,,,,50429.0,,,,,403.4398,47318.617,0.037855625,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.021304678,1.1840228753219513,1.0017336392081952
Japan,2021-03-21,456781.0,1143.0,1267.8572,3654.3186,9.1441765,10.143053,8812.0,22.0,36.0,70.49736,0.1760034,0.28800556,,,,,,,,,,,,,42.59,1.1044,8752281.0,16997.0,70.236,0.136,50917.0,0.409,2.467499,40.55112,,,,,,51101.855,,,,,408.82275,48028.668,0.038423676,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.022304163999999998,0.9144176665493178,1.0143053106643163
Japan,2021-03-22,457754.0,973.0,1295.1428,3662.1028,7.7841506,10.361343,8835.0,23.0,35.0,70.681366,0.18400356,0.2800054,,,,,,,,,,,,,42.59,1.1437,8803750.0,51469.0,70.649,0.413,51146.0,0.41,2.4612665,40.64667,652698.0,623569.0,29129.0,0.0,,51774.715,0.5221685,0.49886483,0.02330365,0.0,414.20572,48738.715,0.038991723,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.02330365,0.778415038978553,1.0361343038290356
Japan,2021-03-23,459043.0,1289.0,1332.8572,3672.415,10.3122,10.663063,8861.0,26.0,34.142857,70.889366,0.20800401,0.27314815,,,,,,,,,,,,,42.59,1.2152,8856465.0,52715.0,71.072,0.423,51851.0,0.416,2.4706876,40.50034,699126.0,667370.0,31756.0,0.0,46428.0,48562.145,0.5593116,0.53390634,0.025405291,0.0,388.50464,45360.855,0.036289386,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.025405291,1.0312199231689156,1.0663063153237264
Japan,2021-03-24,460897.0,1854.0,1387.2858,3687.2473,14.832287,11.0985,8908.0,47.0,32.857143,71.26537,0.37600726,0.26286224,,,,,6275.0,50.625,,,630.0,5.083,,,42.59,1.2613,8916439.0,59974.0,71.553,0.481,48288.0,0.388,2.540743,39.476875,741180.0,706101.0,35079.0,0.0,42054.0,43385.0,0.59295547,0.5648917,0.028063742,0.0,347.0867,40415.0,0.032332625,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.028063742,1.4832286559776335,1.1098500137308367
Japan,2021-03-25,462840.0,1943.0,1448.2858,3702.7915,15.5443,11.58651,8938.0,30.0,31.571428,71.50538,0.24000464,0.25257632,,,,,,,,,,,,,42.59,1.2901,8979084.0,62645.0,72.056,0.503,49394.0,0.396,2.6077695,38.548733,775122.0,737672.0,37450.0,0.0,33942.0,38060.0,0.62010956,0.590149,0.029960578,0.0,304.48587,35322.715,0.028258717,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.029960578,1.5544300315882102,1.1586509565650525
Japan,2021-03-26,464866.0,2026.0,1529.7142,3718.9998,16.208313,12.23795,8967.0,29.0,29.857143,71.73739,0.23200448,0.23886175,,,,,,,,,,,,,42.59,1.3008,9046380.0,67296.0,72.596,0.54,48822.0,0.392,2.712635,37.153736,822869.0,781665.0,41204.0,0.0,47747.0,34862.0,0.6583079,0.6253441,0.03296384,0.0,278.9014,32601.572,0.026081761,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.03296384,1.6208313144609956,1.2237950722922253
Japan,2021-03-27,466849.0,1983.0,1601.5714,3734.8643,15.864306,12.812819,8998.0,31.0,29.714285,71.98539,0.2480048,0.23771888,,,,,,,,,,,,,42.59,1.2905,9085971.0,39591.0,72.914,0.318,50098.0,0.402,2.8182886,35.808804,,,,,,34572.953,,,,,276.58896,31359.857,0.02508837,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.03929836166666667,1.5864306498401548,1.2812818972233972
Japan,2021-03-28,468614.0,1765.0,1690.4286,3748.9844,14.120273,13.52369,9031.0,33.0,31.285715,72.2494,0.2640051,0.25029054,,,,,,,,,,,,,42.59,1.2899,9104858.0,18887.0,73.065,0.152,50368.0,0.404,2.9420185,34.328247,,,,,,34283.906,,,,,274.27655,30118.143,0.02409498,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.04563288333333333,1.4120272803670566,1.3523689849116456
Japan,2021-03-29,470175.0,1561.0,1774.4286,3761.4727,12.488241,14.195703,9061.0,30.0,32.285713,72.4894,0.24000464,0.2582907,,,,,,,,,,,,,42.59,1.3062,9177037.0,72179.0,73.645,0.579,53327.0,0.428,3.0556188,32.980022,890662.0,825704.0,64958.0,0.0,,33994.855,0.71254337,0.660576,0.051967405,0.0,271.9641,28876.428,0.023101589,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.051967405,1.2488241272821392,1.4195702832407293
Japan,2021-03-30,472112.0,1937.0,1867.0,3776.969,15.4963,14.936289,9086.0,25.0,32.142857,72.68941,0.20000386,0.25714782,,,,,,,,,,,,,42.59,1.3326,9218284.0,41247.0,73.976,0.331,51688.0,0.415,3.204405,31.377583,949731.0,852946.0,96785.0,0.0,59069.0,35800.715,0.7597995,0.68237,0.077429496,0.0,286.41125,26510.857,0.021209095,JPN,Asia,124997585.0,342.92889404296875,48.54800033569336,84.0541000366211,41837.91015625,1.213114619255066,6.599999904632568,,12.979999542236328,,True,0.077429496,1.5496299388504187,1.4936288569095153
